Churn,Senior Citizen,Married,Dependents,Monthly Charge,Satisfaction Score,Number of Referrals,Premium Features,Paperless Billing,Contract Month to Month,Contract One Year,Contract Two Year Plus
1,0,0,0,75.9,3,0,1,1,1,0,0
1,0,1,0,76.2,3,1,0,0,1,0,0
1,0,0,1,19.25,3,0,0,0,1,0,0
1,0,1,0,84.3,3,1,1,1,1,0,0
1,0,0,0,79.0,2,0,0,1,1,0,0
1,0,0,0,70.25,1,0,0,1,1,0,0
1,0,1,1,24.1,1,1,0,0,1,0,0
1,0,0,1,60.0,1,0,1,1,1,0,0
1,0,0,0,86.55,3,0,0,1,1,0,0
1,0,0,0,50.75,3,0,0,1,1,0,0
1,0,1,0,54.2,2,1,1,1,1,0,0
1,0,1,0,109.5,2,1,1,1,0,1,0
1,0,1,0,104.4,2,1,0,0,1,0,0
1,0,0,0,75.7,3,0,0,1,1,0,0
1,0,1,0,97.95,3,4,0,1,1,0,0
1,0,0,0,108.15,1,0,1,1,1,0,0
1,0,0,0,80.5,2,0,0,1,1,0,0
1,0,0,0,71.35,3,0,0,1,1,0,0
1,0,0,0,89.4,1,0,1,0,1,0,0
1,0,0,0,20.6,1,0,0,0,1,0,0
1,0,0,0,99.95,1,0,0,1,1,0,0
1,0,0,0,81.0,2,0,0,1,1,0,0
1,0,0,0,70.15,1,0,0,1,1,0,0
1,0,0,0,95.55,1,0,1,1,0,1,0
1,0,0,0,87.55,1,0,1,1,1,0,0
1,0,0,0,85.2,3,0,0,1,1,0,0
1,0,0,0,35.1,3,0,0,1,1,0,0
1,0,1,0,81.3,2,0,0,1,1,0,0
1,0,0,1,19.6,3,0,0,1,1,0,0
1,0,1,0,85.45,3,1,0,1,1,0,0
1,0,1,0,71.0,2,1,0,1,1,0,0
1,0,0,1,44.4,3,0,0,1,1,0,0
1,0,1,0,79.35,2,2,0,1,1,0,0
1,0,0,0,90.8,3,0,0,1,1,0,0
1,0,1,0,70.45,1,1,0,1,1,0,0
1,0,0,0,75.8,1,0,0,1,1,0,0
1,0,1,0,88.25,2,7,0,0,1,0,0
1,0,0,0,70.0,3,0,0,0,1,0,0
1,0,0,0,97.35,3,0,0,1,1,0,0
1,0,1,1,25.9,1,1,0,1,1,0,0
1,0,0,0,55.65,1,0,0,1,1,0,0
1,0,0,0,69.65,2,0,0,1,1,0,0
1,0,0,0,100.6,1,0,0,1,1,0,0
1,0,0,0,106.95,1,0,0,1,0,1,0
1,0,0,0,29.6,1,0,0,1,1,0,0
1,0,1,0,95.6,1,2,0,1,1,0,0
1,0,0,0,41.6,2,0,0,1,0,1,0
1,0,0,0,100.85,1,0,0,1,1,0,0
1,0,1,1,40.2,2,1,0,0,1,0,0
1,0,1,0,84.5,3,1,0,0,1,0,0
1,0,0,0,20.2,2,0,0,0,1,0,0
1,0,1,0,94.45,1,1,0,1,1,0,0
1,0,1,0,48.75,2,1,0,1,1,0,0
1,0,0,0,84.85,1,0,0,1,1,0,0
1,0,0,0,56.65,1,0,1,0,1,0,0
1,0,0,0,73.9,2,0,1,0,0,1,0
1,0,1,0,24.5,3,1,0,1,0,0,1
1,0,0,0,89.9,2,0,0,1,1,0,0
1,0,1,0,99.45,2,1,1,1,1,0,0
1,0,0,0,74.05,3,0,1,0,0,1,0
1,0,1,0,89.75,2,1,1,1,1,0,0
1,0,1,0,85.15,2,1,0,1,1,0,0
1,0,0,0,94.25,1,0,0,1,1,0,0
1,0,1,0,72.45,1,1,0,0,0,1,0
1,0,0,0,105.2,1,0,0,1,1,0,0
1,0,1,0,82.85,1,3,0,1,1,0,0
1,0,1,0,83.6,3,1,0,1,1,0,0
1,0,0,0,108.45,3,0,1,0,0,1,0
1,0,1,0,91.5,3,1,0,1,1,0,0
1,0,1,0,80.85,1,3,1,0,1,0,0
1,0,0,0,49.05,1,0,0,1,1,0,0
1,0,1,0,114.2,1,1,1,1,0,0,1
1,0,0,0,70.75,2,0,0,0,1,0,0
1,0,0,0,40.15,3,0,0,1,1,0,0
1,0,1,0,97.35,2,3,0,1,1,0,0
1,0,0,0,45.3,1,0,0,1,1,0,0
1,0,0,0,94.95,1,0,0,0,1,0,0
1,0,0,1,44.55,3,0,0,1,1,0,0
1,0,1,0,23.45,2,3,0,1,1,0,0
1,0,0,0,29.7,1,0,0,0,1,0,0
1,0,1,0,101.1,2,4,0,0,1,0,0
1,0,0,0,50.65,1,0,0,1,1,0,0
1,0,0,0,55.4,1,0,0,1,1,0,0
1,0,0,0,111.25,1,0,1,1,0,1,0
1,0,0,0,55.1,1,0,0,1,1,0,0
1,0,1,0,102.25,1,1,0,1,1,0,0
1,0,0,0,53.85,1,0,1,0,1,0,0
1,0,1,0,50.25,2,2,0,1,1,0,0
1,0,0,0,99.5,3,0,0,1,1,0,0
1,0,0,0,71.0,3,0,0,0,1,0,0
1,0,0,0,93.2,1,0,0,1,1,0,0
1,0,1,0,19.35,1,0,0,0,1,0,0
1,0,0,0,19.85,1,0,0,0,1,0,0
1,0,1,0,104.2,1,4,1,1,1,0,0
1,0,0,0,79.25,1,0,0,1,1,0,0
1,0,0,0,44.9,2,0,0,1,1,0,0
1,0,1,0,70.1,2,1,0,1,1,0,0
1,0,0,0,29.65,3,0,0,1,1,0,0
1,0,0,0,77.85,1,0,0,1,1,0,0
1,0,0,0,54.3,2,0,0,0,1,0,0
1,0,1,0,110.85,1,1,1,1,0,1,0
1,0,0,0,80.5,1,0,0,0,1,0,0
1,0,0,0,72.2,2,0,0,1,1,0,0
1,0,0,0,51.5,1,0,1,0,1,0,0
1,0,1,0,77.5,2,1,1,0,0,1,0
1,0,1,0,95.25,1,1,0,1,1,0,0
1,0,1,0,85.75,1,1,1,1,1,0,0
1,0,1,0,69.0,2,1,0,1,1,0,0
1,0,0,0,46.05,3,0,0,0,1,0,0
1,0,0,0,100.5,3,0,0,1,1,0,0
1,0,0,0,69.95,1,0,0,0,1,0,0
1,0,0,0,93.3,3,0,0,1,1,0,0
1,0,0,0,49.15,1,0,0,1,1,0,0
1,0,0,0,35.05,1,0,0,0,1,0,0
1,0,0,0,70.1,1,0,0,1,1,0,0
1,0,0,0,20.35,2,0,0,0,1,0,0
1,0,0,0,99.0,1,0,0,1,1,0,0
1,0,0,0,83.95,1,0,0,1,1,0,0
1,0,0,0,116.2,2,0,1,0,0,0,1
1,0,1,0,93.7,3,2,0,1,0,0,1
1,0,0,0,19.7,2,0,0,0,1,0,0
1,0,0,0,75.55,2,0,0,0,1,0,0
1,0,0,0,77.65,2,0,0,1,1,0,0
1,0,0,0,105.4,1,0,1,1,0,1,0
1,0,0,0,95.85,1,0,0,1,1,0,0
1,0,0,0,79.15,1,0,0,1,1,0,0
1,0,1,0,19.65,1,1,0,0,1,0,0
1,0,0,0,79.0,3,0,0,1,1,0,0
1,0,1,0,91.85,1,1,1,0,1,0,0
1,0,0,1,49.9,2,0,1,1,1,0,0
1,0,0,0,100.35,1,0,0,1,1,0,0
1,0,1,0,103.7,1,1,1,0,1,0,0
1,0,1,0,89.75,1,5,0,0,0,1,0
1,0,0,0,20.3,3,0,0,1,1,0,0
1,0,0,0,89.3,2,0,0,1,1,0,0
1,0,0,0,74.3,1,0,0,1,1,0,0
1,0,0,0,44.65,1,0,1,1,1,0,0
1,0,1,0,84.05,1,5,0,0,1,0,0
1,0,0,0,80.7,1,0,0,1,1,0,0
1,0,0,0,101.7,2,0,0,1,1,0,0
1,0,0,0,20.4,3,0,0,0,1,0,0
1,0,1,0,102.6,1,1,1,1,0,1,0
1,0,1,0,106.0,3,3,0,1,0,0,1
1,0,0,1,55.1,1,0,1,1,1,0,0
1,0,0,0,106.5,3,0,1,1,0,0,1
1,0,1,0,91.05,1,1,0,1,1,0,0
1,0,1,0,54.2,3,1,0,1,0,0,1
1,0,0,0,69.25,1,0,0,1,1,0,0
1,0,0,0,50.5,3,0,0,1,1,0,0
1,0,0,0,79.45,1,0,1,1,0,1,0
1,0,0,0,104.65,2,0,1,1,0,1,0
1,0,0,0,100.55,2,0,1,0,1,0,0
1,0,0,0,95.65,3,0,0,0,1,0,0
1,0,0,0,94.4,3,0,0,0,1,0,0
1,0,0,0,55.0,1,0,0,1,1,0,0
1,0,0,0,101.45,1,0,0,1,1,0,0
1,0,1,0,67.95,3,1,1,0,1,0,0
1,0,0,0,69.5,1,0,0,1,1,0,0
1,0,0,0,18.85,1,0,0,1,1,0,0
1,0,0,0,69.2,3,0,0,1,1,0,0
1,0,0,0,69.65,1,0,0,1,1,0,0
1,0,0,0,82.3,1,0,0,1,1,0,0
1,0,0,0,79.25,2,0,0,0,1,0,0
1,0,0,0,84.6,1,0,0,1,1,0,0
1,0,1,0,93.4,1,1,0,1,1,0,0
1,0,1,0,94.2,1,1,0,1,1,0,0
1,0,0,0,25.1,1,0,0,1,1,0,0
1,0,0,1,48.95,1,0,0,0,1,0,0
1,0,0,0,45.3,2,0,0,0,1,0,0
1,0,0,0,85.85,1,0,0,1,1,0,0
1,0,0,0,95.2,2,0,0,0,1,0,0
1,0,0,0,100.6,2,0,1,1,0,1,0
1,0,1,1,55.3,2,1,0,1,1,0,0
1,0,0,0,102.35,3,0,0,1,0,1,0
1,0,1,0,115.65,2,1,1,0,0,1,0
1,0,0,0,79.85,2,0,1,1,1,0,0
1,0,0,0,76.0,1,0,0,1,1,0,0
1,0,0,0,74.65,1,0,0,1,1,0,0
1,0,0,0,56.25,1,0,0,1,1,0,0
1,0,1,0,106.1,1,1,1,1,1,0,0
1,0,0,0,68.65,2,0,0,0,1,0,0
1,0,0,0,20.25,1,0,0,0,1,0,0
1,0,1,0,74.9,2,1,0,1,1,0,0
1,0,0,0,70.85,3,0,0,1,1,0,0
1,0,0,0,69.8,1,0,0,1,1,0,0
1,0,1,0,54.55,1,1,1,1,1,0,0
1,0,0,0,70.75,1,0,1,1,1,0,0
1,0,1,0,94.1,1,1,0,0,1,0,0
1,0,1,1,29.7,1,1,0,0,1,0,0
1,0,1,0,105.0,1,1,1,1,1,0,0
1,0,0,1,25.3,2,0,0,1,1,0,0
1,0,0,0,55.15,3,0,1,1,0,1,0
1,0,0,0,20.1,1,0,0,1,1,0,0
1,0,1,0,69.9,1,0,0,1,1,0,0
1,0,0,0,101.4,1,0,0,1,1,0,0
1,0,0,0,80.8,3,0,0,1,1,0,0
1,0,0,0,62.05,1,0,0,0,1,0,0
1,0,1,0,62.65,1,1,1,0,1,0,0
1,0,0,0,74.5,1,0,0,1,1,0,0
1,0,1,0,102.1,3,1,0,1,1,0,0
1,0,0,0,50.15,2,0,0,1,1,0,0
1,0,1,0,86.5,1,1,0,1,1,0,0
1,0,1,0,69.15,2,1,0,1,1,0,0
1,0,0,0,79.55,1,0,0,1,1,0,0
1,0,0,0,95.5,2,0,1,1,0,0,1
1,0,0,0,45.25,1,0,0,1,1,0,0
1,0,1,0,74.1,1,1,0,1,1,0,0
1,0,0,0,75.0,1,0,0,0,1,0,0
1,0,0,0,50.25,1,0,1,0,1,0,0
1,0,0,0,96.0,1,0,0,1,1,0,0
1,0,0,0,100.1,1,0,1,1,1,0,0
1,0,1,1,56.5,2,5,1,0,1,0,0
1,0,1,0,59.3,1,1,0,0,0,1,0
1,0,0,1,49.4,1,0,0,1,1,0,0
1,0,0,0,55.0,1,0,0,0,1,0,0
1,0,0,0,69.2,2,0,0,1,1,0,0
1,0,0,0,62.3,3,0,1,1,0,1,0
1,0,0,0,69.65,2,0,0,0,1,0,0
1,0,0,0,111.6,1,0,1,1,0,0,1
1,0,0,0,48.55,1,0,0,0,1,0,0
1,0,0,0,20.2,1,0,0,1,1,0,0
1,0,0,0,39.65,1,0,0,1,1,0,0
1,0,0,0,24.9,3,0,0,0,0,1,0
1,0,1,1,56.7,1,1,0,0,1,0,0
1,0,1,0,105.95,1,3,1,0,0,1,0
1,0,0,0,29.7,1,0,1,1,1,0,0
1,0,1,0,50.35,1,1,0,1,1,0,0
1,0,1,0,47.85,1,5,1,0,0,0,1
1,0,0,0,70.3,2,0,0,1,1,0,0
1,0,0,0,99.85,1,0,1,1,1,0,0
1,0,0,0,86.8,2,0,0,1,1,0,0
1,0,0,0,99.0,1,0,1,1,1,0,0
1,0,0,0,100.75,2,0,0,1,1,0,0
1,0,1,0,91.75,1,1,0,0,1,0,0
1,0,0,0,79.55,2,0,0,1,1,0,0
1,0,0,0,111.1,1,0,1,0,1,0,0
1,0,1,0,89.1,1,1,0,1,1,0,0
1,0,0,0,101.9,3,0,0,1,1,0,0
1,0,1,1,91.65,3,1,1,1,1,0,0
1,0,0,0,95.45,1,0,0,1,1,0,0
1,0,0,0,91.1,2,0,0,1,1,0,0
1,0,1,0,54.15,2,1,1,1,0,1,0
1,0,0,0,69.7,2,0,0,0,1,0,0
1,0,0,0,89.5,1,0,0,1,1,0,0
1,0,1,0,35.15,2,1,0,1,1,0,0
1,0,0,1,73.75,3,0,0,1,1,0,0
1,0,1,1,55.9,1,1,0,0,1,0,0
1,0,0,0,43.95,3,0,0,0,1,0,0
1,0,0,0,45.1,3,0,0,1,1,0,0
1,0,0,0,70.25,3,0,0,0,1,0,0
1,0,0,1,55.35,1,0,0,0,1,0,0
1,0,1,0,103.75,1,1,1,1,0,1,0
1,0,0,0,69.35,2,0,0,1,1,0,0
1,0,0,0,73.85,3,0,0,1,1,0,0
1,0,1,0,75.15,2,1,0,1,1,0,0
1,0,0,0,69.6,1,0,0,1,1,0,0
1,0,1,1,80.15,1,1,0,1,1,0,0
1,0,1,1,30.5,1,1,0,0,1,0,0
1,0,1,0,98.3,2,1,0,0,0,0,1
1,0,0,0,107.4,2,0,0,1,1,0,0
1,0,1,0,75.4,3,1,0,1,1,0,0
1,0,0,0,20.5,2,0,0,0,1,0,0
1,0,0,0,74.35,1,0,0,1,1,0,0
1,0,1,0,94.1,3,1,1,1,1,0,0
1,0,0,0,95.65,3,0,0,0,1,0,0
1,0,1,0,66.5,3,1,1,1,0,1,0
1,0,0,0,35.45,1,0,0,1,1,0,0
1,0,0,0,49.9,3,0,0,1,1,0,0
1,0,0,0,104.5,1,0,0,1,1,0,0
1,0,0,0,81.0,2,0,0,1,1,0,0
1,0,0,0,60.4,1,0,1,1,1,0,0
1,0,1,1,70.65,1,1,0,1,1,0,0
1,0,0,0,59.8,3,0,1,1,0,1,0
1,0,0,0,44.2,2,0,0,1,1,0,0
1,0,0,0,102.95,1,0,0,1,1,0,0
0,0,1,0,29.85,3,0,0,1,1,0,0
0,0,0,0,56.95,3,0,0,0,0,1,0
0,0,0,0,42.3,3,0,1,0,0,1,0
0,0,0,1,89.1,4,0,0,1,1,0,0
0,0,0,0,29.75,3,0,0,0,1,0,0
0,0,0,0,56.15,4,0,0,0,0,1,0
0,0,1,1,49.95,3,1,0,1,1,0,0
0,0,0,0,18.95,3,0,0,0,0,0,1
0,0,1,0,100.35,3,7,0,0,0,1,0
0,0,0,0,105.5,3,0,1,1,1,0,0
0,0,1,0,113.25,4,7,1,0,0,0,1
0,0,0,0,20.65,4,0,0,0,0,1,0
0,0,0,0,106.7,3,0,0,0,0,0,1
0,0,0,0,90.05,3,0,0,1,1,0,0
0,0,1,0,19.8,4,10,0,0,0,1,0
0,0,1,0,59.9,3,1,1,1,0,0,1
0,0,1,1,59.6,3,3,1,0,1,0,0
0,0,0,0,55.3,4,0,0,1,1,0,0
0,0,1,0,90.25,3,9,1,1,0,0,1
0,0,1,0,66.15,3,5,1,0,0,1,0
0,0,0,0,20.2,5,0,0,0,1,0,0
0,0,1,0,99.9,4,7,1,0,0,0,1
0,0,0,0,74.8,3,0,0,1,1,0,0
0,0,1,0,49.55,3,6,0,0,0,1,0
0,0,1,0,69.2,3,8,0,1,0,0,1
0,0,1,0,20.75,4,8,0,0,0,1,0
0,0,0,0,79.85,3,0,1,1,0,0,1
0,0,1,0,76.2,5,1,1,1,1,0,0
0,0,0,0,84.5,5,0,0,1,1,0,0
0,0,0,0,49.25,5,0,0,0,1,0,0
0,0,0,0,79.75,4,0,1,1,0,0,1
0,0,1,0,64.15,3,7,1,1,0,0,1
0,0,1,0,99.65,3,2,0,1,0,1,0
0,0,1,0,24.95,3,10,0,0,0,0,1
0,0,0,0,107.5,3,0,1,1,0,0,1
0,0,1,0,100.5,3,3,0,1,1,0,0
0,0,0,0,89.9,3,0,0,1,1,0,0
0,0,1,0,42.1,4,7,0,0,0,0,1
0,0,1,0,54.4,5,2,1,1,0,1,0
0,0,0,0,75.3,3,0,1,1,1,0,0
0,0,1,0,78.9,5,8,0,1,0,1,0
0,0,0,0,79.2,5,0,1,0,0,0,1
0,0,1,0,20.15,4,5,0,0,0,0,1
0,0,0,0,79.85,3,0,0,1,1,0,0
0,0,0,0,49.05,3,0,1,0,1,0,0
0,0,1,0,20.4,3,3,0,1,0,1,0
0,0,1,0,24.25,5,4,0,1,0,0,1
0,0,0,1,64.5,3,0,1,1,1,0,0
0,0,0,0,55.65,5,0,0,0,0,1,0
0,0,1,1,54.65,3,1,0,0,1,0,0
0,0,1,0,25.9,4,4,0,1,0,1,0
0,0,1,1,50.55,3,1,0,0,1,0,0
0,0,0,0,103.8,4,0,1,1,1,0,0
0,0,1,0,20.15,5,10,0,1,0,0,1
0,0,0,0,99.3,3,0,0,1,1,0,0
0,0,1,0,62.15,4,1,0,1,0,1,0
0,0,1,0,20.65,5,10,0,0,0,0,1
0,0,1,0,19.95,5,1,0,1,0,0,1
0,0,1,0,33.75,3,4,0,0,1,0,0
0,0,1,1,82.05,3,5,0,0,1,0,0
0,0,1,0,84.0,4,0,1,1,0,0,1
0,0,0,0,111.05,4,0,0,1,1,0,0
0,0,0,0,100.9,3,0,0,1,0,0,1
0,0,1,0,66.85,4,1,1,1,0,1,0
0,0,0,0,21.0,4,0,0,0,0,0,1
0,0,0,0,20.2,3,0,0,0,1,0,0
0,0,1,1,19.45,3,1,0,0,1,0,0
0,0,0,0,95.0,5,0,1,0,0,1,0
0,0,0,0,24.3,3,0,0,0,1,0,0
0,0,1,0,104.15,3,1,0,1,0,1,0
0,0,0,0,30.15,4,0,0,0,0,1,0
0,0,0,0,94.35,3,0,0,0,0,1,0
0,0,1,0,19.4,5,1,0,0,0,0,1
0,0,0,0,57.95,3,0,1,0,0,1,0
0,0,0,0,91.65,5,0,0,1,1,0,0
0,0,1,0,54.6,4,1,1,1,0,0,1
0,0,1,1,89.85,3,1,0,0,1,0,0
0,0,0,0,31.05,4,0,0,0,0,0,1
0,0,0,0,20.65,5,0,0,0,0,0,1
0,0,1,1,85.2,3,1,1,1,1,0,0
0,0,1,0,99.8,4,1,0,1,0,1,0
0,0,0,0,20.7,5,0,0,0,1,0,0
0,0,1,1,50.7,3,1,0,0,1,0,0
0,0,1,1,20.85,5,1,0,0,1,0,0
0,0,0,0,88.95,3,0,1,1,0,0,1
0,0,1,0,23.55,3,1,0,1,0,0,1
0,0,0,0,19.75,3,0,0,0,1,0,0
0,0,0,0,85.95,5,0,0,1,1,0,0
0,0,0,0,50.55,5,0,1,0,0,0,1
0,0,0,0,25.7,4,0,0,1,0,0,1
0,0,0,0,75.0,4,0,0,1,1,0,0
0,0,1,0,20.2,5,1,0,0,0,0,1
0,0,0,0,19.6,3,0,0,1,0,0,1
0,0,1,0,101.05,4,2,0,1,0,0,1
0,0,0,0,84.3,3,0,0,1,0,1,0
0,0,1,0,99.05,3,5,1,1,0,0,1
0,0,0,0,19.6,5,0,0,0,0,1,0
0,0,0,0,64.5,5,0,0,0,0,1,0
0,0,1,1,69.5,4,1,1,1,1,0,0
0,0,1,1,68.55,3,1,1,1,1,0,0
0,0,1,0,108.15,4,4,0,1,0,1,0
0,0,1,0,86.1,4,2,1,0,0,0,1
0,0,1,1,19.7,3,9,0,0,1,0,0
0,0,1,1,80.9,5,7,0,1,1,0,0
0,0,0,0,84.15,3,0,0,1,1,0,0
0,0,1,0,20.15,5,3,0,0,0,1,0
0,0,1,0,64.25,4,9,0,0,0,0,1
0,0,0,0,25.7,5,0,0,0,0,0,1
0,0,0,1,56.0,3,0,0,1,1,0,0
0,0,0,0,69.7,5,0,0,1,1,0,0
0,0,0,0,73.9,4,0,1,1,0,0,1
0,0,1,0,20.6,3,7,0,0,0,1,0
0,0,1,0,19.9,5,3,0,0,0,0,1
0,0,1,0,89.05,4,7,1,1,0,0,1
0,0,1,1,20.4,4,3,0,0,1,0,0
0,0,1,0,84.25,3,6,1,1,0,1,0
0,0,1,0,81.95,3,3,1,0,0,0,1
0,0,0,0,20.55,3,0,0,0,0,1,0
0,0,1,0,24.7,4,5,0,0,1,0,0
0,0,1,1,105.35,3,6,0,1,1,0,0
0,0,1,0,20.55,4,3,0,1,0,1,0
0,0,0,0,45.3,5,0,0,0,1,0,0
0,0,1,0,74.75,3,7,0,0,0,1,0
0,0,0,0,51.8,4,0,0,1,1,0,0
0,0,0,0,30.4,4,0,1,0,1,0,0
0,0,0,0,19.65,3,0,0,0,0,1,0
0,0,1,0,56.6,5,5,0,0,1,0,0
0,0,1,0,71.9,3,5,1,1,0,1,0
0,0,1,0,19.75,4,9,0,0,0,0,1
0,0,1,0,109.7,4,7,0,0,0,0,1
0,0,1,0,19.3,3,3,0,0,0,0,1
0,0,1,0,96.55,3,0,1,1,1,0,0
0,0,1,1,24.1,3,1,0,1,0,0,1
0,0,0,0,111.35,5,0,1,1,1,0,0
0,0,1,1,112.25,4,2,1,1,0,0,1
0,0,0,1,20.75,5,0,0,0,1,0,0
0,0,1,0,101.9,3,0,1,1,0,1,0
0,0,0,0,80.05,5,0,1,1,1,0,0
0,0,1,1,105.55,3,3,0,0,0,0,1
0,0,0,1,78.3,3,0,0,1,1,0,0
0,0,0,0,68.85,3,0,0,0,1,0,0
0,0,0,0,79.95,3,0,1,1,0,1,0
0,0,1,0,55.45,3,5,1,1,0,0,1
0,0,1,0,102.45,3,10,1,1,0,1,0
0,0,0,0,25.25,4,0,0,0,1,0,0
0,0,0,1,19.75,4,0,0,0,0,0,1
0,0,1,0,20.0,5,6,0,0,0,1,0
0,0,1,0,58.75,3,1,0,1,1,0,0
0,0,1,0,45.25,4,11,1,0,0,0,1
0,0,1,0,56.6,4,1,1,1,0,0,1
0,0,1,0,84.2,5,8,1,1,0,0,1
0,0,0,0,80.0,4,0,0,1,1,0,0
0,0,1,0,24.75,3,3,0,0,0,0,1
0,0,1,0,20.2,5,8,0,1,0,1,0
0,0,0,0,19.35,5,0,0,1,0,1,0
0,0,0,0,50.6,3,0,0,1,0,1,0
0,0,1,0,81.15,4,2,1,1,0,1,0
0,0,0,0,89.9,3,0,1,1,1,0,0
0,0,1,0,85.3,3,6,1,1,0,0,1
0,0,0,0,108.0,3,0,1,1,0,0,1
0,0,0,0,93.5,4,0,1,1,1,0,0
0,0,0,0,20.25,4,0,0,0,0,0,1
0,0,0,0,25.15,4,0,0,0,1,0,0
0,0,0,0,29.6,3,0,1,1,0,0,1
0,0,1,0,73.15,4,5,0,1,1,0,0
0,0,0,0,19.75,5,0,0,0,0,0,1
0,0,0,0,86.6,3,0,1,0,0,0,1
0,0,0,0,109.2,3,0,1,0,0,0,1
0,0,1,0,74.7,4,10,1,1,0,1,0
0,0,0,0,65.0,4,0,0,0,0,1,0
0,0,0,0,99.0,3,0,0,1,0,1,0
0,0,1,0,93.5,3,2,0,1,0,1,0
0,0,0,0,83.7,5,0,1,0,0,1,0
0,0,0,0,19.85,4,0,0,1,1,0,0
0,0,1,0,59.55,4,1,1,1,0,0,1
0,0,1,1,115.1,3,3,1,0,0,0,1
0,0,0,0,114.35,3,0,1,0,0,1,0
0,0,0,0,49.85,3,0,1,1,0,0,1
0,0,1,0,113.3,3,1,1,0,0,1,0
0,0,1,0,88.1,4,1,1,0,0,0,1
0,0,0,0,24.9,4,0,0,0,0,0,1
0,0,1,0,24.25,5,1,0,1,0,0,1
0,0,1,0,59.75,3,1,1,1,0,0,1
0,0,0,0,55.0,3,0,1,1,1,0,0
0,0,0,0,50.55,3,0,0,0,1,0,0
0,0,0,0,55.15,4,0,0,0,1,0,0
0,0,0,0,51.2,4,0,0,0,1,0,0
0,0,0,1,25.4,3,0,0,0,1,0,0
0,0,0,0,54.45,3,0,0,0,1,0,0
0,0,0,0,76.0,4,0,0,1,0,1,0
0,0,0,0,44.35,4,0,0,1,1,0,0
0,0,0,0,61.2,3,0,0,0,0,1,0
0,0,1,0,86.8,4,2,1,0,0,1,0
0,0,0,0,19.7,3,0,0,0,1,0,0
0,0,0,0,20.25,3,0,0,0,1,0,0
0,0,1,1,76.05,5,6,0,0,0,0,1
0,0,1,1,74.55,5,5,0,1,1,0,0
0,0,0,0,64.9,4,0,0,1,0,1,0
0,0,0,0,90.4,3,0,1,1,1,0,0
0,0,1,0,60.3,4,8,1,0,0,0,1
0,0,0,1,81.85,5,0,0,1,1,0,0
0,0,1,1,24.8,5,1,0,0,0,0,1
0,0,1,0,75.55,5,7,1,0,0,0,1
0,0,0,0,78.75,3,0,0,1,0,1,0
0,0,0,0,19.25,3,0,0,1,1,0,0
0,0,0,0,89.05,3,0,1,1,1,0,0
0,0,0,0,115.05,4,0,1,0,0,0,1
0,0,1,0,110.05,3,6,1,0,0,1,0
0,0,0,0,19.9,3,0,0,1,0,0,1
0,0,1,0,91.5,4,2,1,1,1,0,0
0,0,1,0,60.0,4,3,1,1,0,0,1
0,0,0,0,44.8,4,0,0,1,1,0,0
0,0,1,0,48.6,3,9,0,0,0,1,0
0,0,0,0,60.05,3,0,1,1,0,0,1
0,0,1,0,102.7,3,0,1,1,1,0,0
0,0,1,1,19.85,3,5,0,1,0,0,1
0,0,0,0,19.2,4,0,0,1,0,1,0
0,0,0,0,94.9,4,0,0,1,0,1,0
0,0,0,0,88.15,3,0,1,1,0,0,1
0,0,0,0,94.8,4,0,0,1,1,0,0
0,0,1,0,85.75,3,3,1,0,0,0,1
0,0,1,1,67.45,3,6,0,1,1,0,0
0,0,0,0,20.5,5,0,0,0,0,1,0
0,0,0,0,20.25,4,0,0,1,0,1,0
0,0,1,0,19.45,4,9,0,0,0,0,1
0,0,0,0,44.95,3,0,0,1,1,0,0
0,0,1,0,62.8,3,6,1,1,0,0,1
0,0,0,0,44.6,4,0,0,0,0,1,0
0,0,1,0,105.25,4,5,1,1,0,0,1
0,0,1,0,97.1,3,1,0,0,0,1,0
0,0,0,1,20.2,5,0,0,0,1,0,0
0,0,0,0,98.8,4,0,1,1,0,0,1
0,0,1,0,50.3,5,10,0,0,0,1,0
0,0,0,0,20.55,4,0,0,1,0,0,1
0,0,0,0,75.9,4,0,1,1,1,0,0
0,0,1,0,59.95,4,5,0,1,1,0,0
0,0,0,0,19.15,5,0,0,0,1,0,0
0,0,1,0,98.65,5,8,0,1,0,1,0
0,0,1,1,112.6,3,2,1,1,0,0,1
0,0,1,0,20.6,5,2,0,0,0,1,0
0,0,0,0,35.75,3,0,1,0,0,0,1
0,0,1,0,99.75,4,9,1,1,0,1,0
0,0,0,0,96.1,4,0,0,1,1,0,0
0,0,0,0,85.1,3,0,1,0,0,1,0
0,0,0,0,25.35,4,0,0,0,1,0,0
0,0,0,0,89.65,3,0,1,0,0,0,1
0,0,0,0,86.75,5,0,1,0,0,1,0
0,0,1,0,86.2,3,3,1,1,0,1,0
0,0,0,0,108.1,4,0,0,1,0,0,1
0,0,0,0,54.75,3,0,1,1,0,1,0
0,0,0,0,90.4,4,0,0,1,1,0,0
0,0,0,1,44.0,5,0,0,0,1,0,0
0,0,0,0,95.6,4,0,0,1,1,0,0
0,0,0,0,19.9,5,0,0,0,1,0,0
0,0,0,0,90.05,4,0,1,1,0,0,1
0,0,1,0,20.05,4,10,0,0,0,1,0
0,0,0,0,19.75,4,0,0,0,0,1,0
0,0,0,0,20.05,4,0,0,0,0,1,0
0,0,1,0,55.9,3,9,1,0,0,1,0
0,0,0,0,19.7,5,0,0,1,0,0,1
